start_time_yr,start_time_mo,start_time_dt,start_time_hr,start_time_mn,start_time_sc,start_time_ms,meal_type,calorie,update_time_yr,update_time_mo,update_time_dt,update_time_hr,update_time_mn,update_time_sc,update_time_ms,amount,pkg_name,time_offset,name,comment,unit,custom,create_time_yr,create_time_mo,create_time_dt,create_time_hr,create_time_mn,create_time_sc,create_time_ms,food_info_id
2018,6,22,19,35,46,547,100003,37,2018,6,23,15,15,53,412,0.5,com.sec.android.app.shealth,UTC-0400,Pineapple,NA,120001,NA,2018,6,22,19,36,7,915,6835060c-2197-428c-ab62-f8e16e8c34ea
2018,7,8,16,0,0,852,100002,104,2018,7,8,21,12,37,504,2,com.sec.android.app.shealth,UTC-0400,Firm Silken Tofu,NA,120001,NA,2018,7,8,21,11,30,426,a2d836f3-db75-45cf-a6b1-31018fd8e113
2018,6,30,15,29,11,579,100001,37,2018,6,30,15,30,52,263,0.5,com.sec.android.app.shealth,UTC-0400,Pineapple,NA,120001,NA,2018,6,30,15,30,52,263,6835060c-2197-428c-ab62-f8e16e8c34ea
2018,7,16,18,53,33,904,100005,92,2018,7,16,18,55,29,572,2,com.sec.android.app.shealth,UTC-0400,Watermelon,NA,120001,NA,2018,7,16,18,55,29,572,245c2c3b-88f2-4f32-9404-dfe186840df7
2018,6,18,21,55,12,37,100005,19,2018,6,18,21,58,22,15,0.5,com.sec.android.app.shealth,UTC-0400,Peaches,NA,120001,NA,2018,6,18,21,56,14,334,2d8b629f-e0ee-468a-a7a0-8ee486fc74f6
2018,7,9,22,0,0,0,100003,19,2018,7,10,2,32,59,689,0.5,com.sec.android.app.shealth,UTC-0400,Peaches,NA,120001,NA,2018,7,10,2,32,59,689,2d8b629f-e0ee-468a-a7a0-8ee486fc74f6
2018,6,20,16,0,0,757,100002,117,2018,6,20,20,51,32,458,1,com.sec.android.app.shealth,UTC-0400,Green Peas,NA,120001,NA,2018,6,20,20,50,57,207,0968184f-e0f7-46b1-ab0c-4c2094dbf174
2018,7,17,16,0,0,579,100002,102,2018,7,17,22,7,48,792,0.5,com.sec.android.app.shealth,UTC-0400,White Rice,NA,120001,NA,2018,7,17,22,6,39,869,bbf51ec3-d464-4338-b151-0966be324e05
2018,7,9,16,0,0,190,100002,104,2018,7,10,2,34,45,310,2,com.sec.android.app.shealth,UTC-0400,Firm Silken Tofu,NA,120001,NA,2018,7,10,2,32,38,17,a2d836f3-db75-45cf-a6b1-31018fd8e113
2018,6,23,16,0,0,627,100002,460,2018,6,24,16,1,6,824,10,com.sec.android.app.shealth,UTC-0400,Soft Silken Tofu,NA,120001,NA,2018,6,24,15,50,4,405,bb365274-d73f-4119-bd8a-145794aced9c
2018,6,25,22,0,0,71,100003,3,2018,6,26,12,39,46,190,0.1,com.sec.android.app.shealth,UTC-0400,Scallions or Spring Onions,NA,120001,NA,2018,6,26,12,39,46,190,31e60233-beb5-4ab4-9a65-28a316da209a
2018,6,30,15,29,11,579,100001,19,2018,6,30,15,30,52,263,0.5,com.sec.android.app.shealth,UTC-0400,Peaches,NA,120001,NA,2018,6,30,15,30,52,263,2d8b629f-e0ee-468a-a7a0-8ee486fc74f6
2018,6,26,18,7,12,773,100002,26,2018,6,26,20,8,6,349,0.2,com.sec.android.app.shealth,UTC-0400,Craisins Dried Cranberries(Ocean Spray),NA,120001,NA,2018,6,26,18,9,16,20,08c2704c-a90e-44cc-9085-28912b566cdc
2018,7,18,22,0,0,0,100003,102,2018,7,19,21,30,2,480,3,com.sec.android.app.shealth,UTC-0400,Cooked Broccoli (Fat Not Added in Cooking),NA,120001,NA,2018,7,19,21,30,2,480,a06c6d60-2487-4233-97ca-bad9445c6763
2018,6,30,15,29,11,579,100001,300,2018,6,30,15,30,52,265,2,com.sec.android.app.shealth,UTC-0400,Multigrain Crackers(Trader Joe's),NA,120001,NA,2018,6,30,15,30,52,265,c537fc6c-9d9c-4e57-b278-714bcf5ca342
2018,6,25,22,0,0,71,100003,67,2018,6,26,12,39,46,365,0.5,com.sec.android.app.shealth,UTC-0400,Mango,NA,120001,NA,2018,6,26,12,35,24,161,52617a49-e99b-4808-8778-c009c352b30c
2018,7,19,22,0,0,0,100003,203,2018,7,20,20,50,57,553,1,com.sec.android.app.shealth,UTC-0400,Roasted Potato,NA,120001,NA,2018,7,20,20,50,57,553,457849ac-8095-40ca-8f98-832d8d79124f
2018,6,16,23,26,20,541,100006,19,2018,6,17,1,40,26,694,0.5,com.sec.android.app.shealth,UTC-0400,Peaches,NA,120001,NA,2018,6,16,23,28,2,41,2d8b629f-e0ee-468a-a7a0-8ee486fc74f6
2018,6,22,16,40,43,686,100002,26,2018,6,22,16,48,27,11,2,com.sec.android.app.shealth,UTC-0400,Napa Cabbage (Cooked),NA,120001,NA,2018,6,22,16,42,22,182,7f5d0706-be57-479b-97a2-20073a0cf587
2018,7,19,16,0,0,0,100002,67.5,2018,7,19,21,32,38,61,0.3,com.sec.android.app.shealth,UTC-0400,"Red Kidney Beans (Without Salt, Cooked, Boiled)",NA,120001,NA,2018,7,19,21,32,38,61,6c3b56c1-9183-45d5-81cb-b402a842e67c
2018,6,25,17,22,49,896,100002,388,2018,6,25,18,29,2,897,2,com.sec.android.app.shealth,UTC-0400,Baked Potato (Peel Eaten),NA,120001,NA,2018,6,25,18,29,2,897,5e31f067-057c-4bd4-bcc7-52c7f0639450
2018,7,1,12,40,11,983,100001,207,2018,7,1,15,41,9,461,3,com.sec.android.app.shealth,UTC-0400,White Bread,NA,120001,NA,2018,7,1,15,41,9,461,fb41b58f-dd35-4280-91a4-1c47ebd4a258
2018,7,10,16,46,37,706,100002,26,2018,7,10,16,47,55,24,2,com.sec.android.app.shealth,UTC-0400,Napa Cabbage (Cooked),NA,120001,NA,2018,7,10,16,47,55,24,7f5d0706-be57-479b-97a2-20073a0cf587
2018,6,30,23,37,13,909,100003,207,2018,6,30,23,42,34,568,3,com.sec.android.app.shealth,UTC-0400,White Bread,NA,120001,NA,2018,6,30,23,42,34,568,fb41b58f-dd35-4280-91a4-1c47ebd4a258
2018,7,9,16,0,0,190,100002,388,2018,7,10,2,34,45,293,2,com.sec.android.app.shealth,UTC-0400,Baked Potato (Peel Eaten),NA,120001,NA,2018,7,10,2,32,38,17,5e31f067-057c-4bd4-bcc7-52c7f0639450
2018,7,10,16,46,55,209,100005,26,2018,7,10,20,8,17,136,0.2,com.sec.android.app.shealth,UTC-0400,Craisins Dried Cranberries(Ocean Spray),NA,120001,NA,2018,7,10,16,47,19,473,08c2704c-a90e-44cc-9085-28912b566cdc
2018,6,30,16,0,0,0,100002,100,2018,6,30,20,51,21,542,5,com.sec.android.app.shealth,UTC-0400,Grilled Zucchini(Simply Enjoy),NA,120001,NA,2018,6,30,20,51,21,542,4414dcdd-f890-480e-9f8b-b873a797100e
2018,7,13,16,0,0,0,100002,304.5,2018,7,13,21,0,53,447,1.5,com.sec.android.app.shealth,UTC-0400,Roasted Potato,NA,120001,NA,2018,7,13,21,0,53,447,457849ac-8095-40ca-8f98-832d8d79124f
2018,7,4,16,0,0,0,100002,10,2018,7,5,0,17,6,284,1,com.sec.android.app.shealth,UTC-0400,Enoki Mushrooms(Frieda's),NA,120001,NA,2018,7,5,0,17,6,284,1dda3e95-8f5f-4fc5-b31d-fcd063288caa
2018,7,10,16,46,55,209,100005,348,2018,7,10,20,8,17,85,1,com.sec.android.app.shealth,UTC-0400,Cooked Mung Beans,NA,120001,NA,2018,7,10,20,8,17,85,64a9cb02-2c62-4d29-bde8-fe43793876b6
2018,7,6,23,4,6,863,100003,30,2018,7,6,23,7,10,192,1,com.sec.android.app.shealth,UTC-0400,Button Mushrooms(America's Choice),NA,120001,NA,2018,7,6,23,5,31,10,17a8ffb1-3bf3-4c80-bc20-f3b8c5ead3b8
2018,6,16,16,0,0,0,100002,3.2,2018,6,16,23,25,44,371,0.2,com.sec.android.app.shealth,UTC-0400,Cucumber (Peeled),NA,120001,NA,2018,6,16,23,25,44,371,b780fc5d-e0b0-4a59-adbd-10b1554e5403
2018,6,27,15,20,50,506,100001,134,2018,6,27,15,20,55,680,1,com.sec.android.app.shealth,UTC-0400,Baked Sweetpotato (Peel Not Eaten),NA,120001,NA,2018,6,27,15,20,55,680,e0a672d3-d7be-49bf-85ec-cb89cf840e35
2018,6,22,0,31,59,972,100003,220,2018,6,22,4,12,53,585,1,com.sec.android.app.shealth,UTC-0400,Sticky Rice in Lotus Leaf(Dim Sum),NA,120001,NA,2018,6,22,0,36,45,262,9bd68530-762a-4086-8cfa-87ce393c8ee5
2018,7,5,0,18,37,924,100003,220,2018,7,5,0,19,32,379,10,com.sec.android.app.shealth,UTC-0400,Plain Dumpling,NA,120001,NA,2018,7,5,0,19,32,379,0ec88fc9-5938-4dd8-b7aa-9a5396442967
2018,6,27,22,0,0,173,100003,96,2018,6,29,1,6,58,853,0.8,com.sec.android.app.shealth,UTC-0400,Sesame Oil,NA,120001,NA,2018,6,29,1,6,7,795,0c9ac3b0-caf0-4318-9a54-110f63ca1c4f
2018,6,13,22,0,0,0,100003,16,2018,6,14,14,13,38,581,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,6,14,14,13,38,581,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,7,9,16,0,0,190,100002,16,2018,7,10,2,34,45,354,1,com.sec.android.app.shealth,UTC-0400,Cucumber (Peeled),NA,120001,NA,2018,7,10,2,32,38,18,b780fc5d-e0b0-4a59-adbd-10b1554e5403
2018,7,14,22,0,0,0,100003,77,2018,7,15,15,13,34,343,1,com.sec.android.app.shealth,UTC-0400,Cooked Mushrooms (from Fresh),NA,120001,NA,2018,7,15,15,13,34,343,f5c6db36-1b71-4e71-8b60-f9f54b95d4a3
2018,6,29,1,11,26,117,100003,37,2018,6,29,1,12,31,788,0.5,com.sec.android.app.shealth,UTC-0400,Pineapple,NA,120001,NA,2018,6,29,1,12,31,788,6835060c-2197-428c-ab62-f8e16e8c34ea
2018,6,30,23,37,13,909,100003,81.2,2018,6,30,23,42,34,569,0.4,com.sec.android.app.shealth,UTC-0400,Roasted Potato,NA,120001,NA,2018,6,30,23,42,34,569,457849ac-8095-40ca-8f98-832d8d79124f
2018,7,20,16,0,0,0,100002,74,2018,7,20,20,53,22,826,1,com.sec.android.app.shealth,UTC-0400,Pineapple,NA,120001,NA,2018,7,20,20,53,22,826,6835060c-2197-428c-ab62-f8e16e8c34ea
2018,6,25,22,0,0,71,100003,24,2018,6,26,12,39,47,383,2,com.sec.android.app.shealth,UTC-0400,Sweet Potato Leaves,NA,120001,NA,2018,6,26,12,35,24,164,46623754-64d4-443d-a8b5-104138ad7c0b
2018,6,27,15,20,56,881,100002,61.6,2018,6,27,15,24,19,155,0.8,com.sec.android.app.shealth,UTC-0400,Cooked Mushrooms,NA,120001,NA,2018,6,27,15,24,19,155,278af9f9-dcd5-4003-8f05-9b7f927173eb
2018,7,11,17,2,10,741,100002,8,2018,7,11,17,15,10,378,0.4,com.sec.android.app.shealth,UTC-0400,Zucchini,NA,120001,NA,2018,7,11,17,6,25,240,53fbb59c-3ef3-4d2b-a5b8-178ca2c45d79
2018,6,27,22,0,0,173,100003,41,2018,6,29,1,6,58,518,0.5,com.sec.android.app.shealth,UTC-0400,Blueberries,NA,120001,NA,2018,6,29,1,6,58,518,85e1291b-43ec-4b34-ac0a-6605b6e6ef10
2018,6,22,0,31,59,972,100003,63.5,2018,6,22,4,12,53,561,0.5,com.sec.android.app.shealth,UTC-0400,Soy Milk,NA,120001,NA,2018,6,22,0,36,45,262,0dfce1e2-39d5-42ce-a9b1-733d49df0799
2018,6,29,16,0,0,0,100002,360,2018,6,30,15,26,5,81,3,com.sec.android.app.shealth,UTC-0400,Triscuit Crackers Original(Nabisco),NA,120001,NA,2018,6,30,15,26,5,81,9ca56304-8a90-4645-97a9-e3e7db4534a6
2018,6,13,12,0,0,0,100001,134,2018,6,14,13,59,42,775,1,com.sec.android.app.shealth,UTC-0400,Baked Sweetpotato (Peel Not Eaten),NA,120001,NA,2018,6,14,13,59,42,775,e0a672d3-d7be-49bf-85ec-cb89cf840e35
2018,7,18,16,3,23,363,100002,156,2018,7,18,16,6,44,376,3,com.sec.android.app.shealth,UTC-0400,Firm Silken Tofu,NA,120001,NA,2018,7,18,16,6,44,376,a2d836f3-db75-45cf-a6b1-31018fd8e113
2018,7,13,12,0,0,0,100001,195,2018,7,13,20,58,53,212,0.3,com.sec.android.app.shealth,UTC-0400,Sorghum,NA,120001,NA,2018,7,13,20,58,53,212,00aa9dc2-10ef-444f-b68e-d61cde63db15
2018,6,19,0,34,22,253,100003,59,2018,6,19,2,59,49,24,1,com.sec.android.app.shealth,UTC-0400,Pumpkin Muffin,NA,120001,NA,2018,6,19,0,35,45,626,1b056452-561d-481f-834f-abe30cbcb175
2018,7,1,12,40,11,983,100001,41.5,2018,7,1,15,41,9,527,0.5,com.sec.android.app.shealth,UTC-0400,Blueberries,NA,120001,NA,2018,7,1,12,41,21,643,85e1291b-43ec-4b34-ac0a-6605b6e6ef10
2018,6,23,16,0,0,627,100002,15,2018,6,24,16,1,6,805,0.5,com.sec.android.app.shealth,UTC-0400,Seaweed,NA,120001,NA,2018,6,24,15,50,4,405,80650ef5-aacd-486d-bfec-a51d0bb81e6b
2018,7,8,22,32,31,704,100006,22,2018,7,9,0,41,21,480,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,7,8,22,32,42,490,122ce956-17a2-448e-9a0d-886a92d567c7
2018,7,10,23,24,30,116,100003,68,2018,7,10,23,26,13,752,2,com.sec.android.app.shealth,UTC-0400,Cooked Broccoli (Fat Not Added in Cooking),NA,120001,NA,2018,7,10,23,26,13,752,a06c6d60-2487-4233-97ca-bad9445c6763
2018,7,13,12,0,0,0,100001,61,2018,7,13,20,58,53,211,0.3,com.sec.android.app.shealth,UTC-0400,Millet (Cooked),NA,120001,NA,2018,7,13,20,58,53,211,d6ae2fa3-da85-4a7c-abac-638516e5abd2
2018,7,9,22,0,0,0,100003,67,2018,7,10,2,32,59,689,0.5,com.sec.android.app.shealth,UTC-0400,Mango,NA,120001,NA,2018,7,10,2,32,59,689,52617a49-e99b-4808-8778-c009c352b30c
2018,6,24,22,0,0,0,100003,206,2018,6,25,14,10,12,932,1,com.sec.android.app.shealth,UTC-0400,Roasted Chestnuts,NA,120001,NA,2018,6,25,14,10,12,932,f2befc1a-1629-4356-898e-c6ff74c56964
2018,6,27,22,0,0,173,100003,67,2018,6,29,1,6,58,517,0.5,com.sec.android.app.shealth,UTC-0400,Mango,NA,120001,NA,2018,6,29,1,6,58,517,52617a49-e99b-4808-8778-c009c352b30c
2018,7,12,22,0,0,650,100003,30,2018,7,13,20,58,26,432,1,com.sec.android.app.shealth,UTC-0400,Seaweed,NA,120001,NA,2018,7,13,17,2,44,575,80650ef5-aacd-486d-bfec-a51d0bb81e6b
2018,7,14,22,0,0,0,100003,180,2018,7,15,15,13,34,344,1.5,com.sec.android.app.shealth,UTC-0400,Popped Corn Chips - Kettle(PopCorners),NA,120001,NA,2018,7,15,15,13,34,344,0ebc1a31-6e6f-41ad-8a59-0170185ac405
2018,6,27,15,20,56,881,100002,25,2018,6,27,15,24,19,155,1,com.sec.android.app.shealth,UTC-0400,Cauliflower,NA,120001,NA,2018,6,27,15,24,19,155,112ab6ad-4f6b-4111-83c8-fa9c53e6d04c
2018,6,27,1,27,57,547,100003,16,2018,6,27,1,31,45,799,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,6,27,1,31,45,799,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,6,29,1,11,26,117,100003,67,2018,6,29,1,12,31,787,0.5,com.sec.android.app.shealth,UTC-0400,Mango,NA,120001,NA,2018,6,29,1,12,31,787,52617a49-e99b-4808-8778-c009c352b30c
2018,7,15,22,0,0,0,100003,13.5,2018,7,16,18,50,36,201,1.5,com.sec.android.app.shealth,UTC-0400,Banana Pepper,NA,120001,NA,2018,7,16,18,50,36,201,b656d121-849a-4f8c-a0a6-040b81831489
2018,6,25,22,0,0,71,100003,16,2018,6,26,12,39,47,67,4,com.sec.android.app.shealth,UTC-0400,Strawberries,NA,120001,NA,2018,6,26,12,35,24,163,d6f97f14-913d-4cfc-b0b3-0f7c316abafd
2018,6,16,16,0,0,0,100002,6,2018,6,16,23,25,44,370,0.2,com.sec.android.app.shealth,UTC-0400,Seaweed,NA,120001,NA,2018,6,16,23,25,44,370,80650ef5-aacd-486d-bfec-a51d0bb81e6b
2018,6,16,16,0,0,0,100002,30,2018,6,16,23,25,44,373,2,com.sec.android.app.shealth,UTC-0400,Dried Wood Ear Mushrooms(Frieda's),NA,120001,NA,2018,6,16,23,25,44,373,24420ad9-075f-46a7-a539-06a4fd403bcd
2018,6,30,16,0,0,0,100002,50,2018,6,30,20,51,21,543,0.5,com.sec.android.app.shealth,UTC-0400,Edamame (Shelled)(Frieda's),NA,120001,NA,2018,6,30,20,51,21,543,f177a13a-69de-430a-a22c-faf699d76a33
2018,7,12,22,0,0,650,100003,20,2018,7,13,20,58,26,381,1,com.sec.android.app.shealth,UTC-0400,Shirataki White Yam Noodles(House Foods),NA,120001,NA,2018,7,13,17,2,44,568,373c20a8-7797-43e7-9e72-d65dc907925b
2018,7,12,22,0,0,650,100003,208,2018,7,13,20,58,26,486,4,com.sec.android.app.shealth,UTC-0400,Firm Silken Tofu,NA,120001,NA,2018,7,13,17,2,44,576,a2d836f3-db75-45cf-a6b1-31018fd8e113
2018,6,13,16,0,0,0,100002,180,2018,6,14,14,8,58,799,2,com.sec.android.app.shealth,UTC-0400,Dark Red Kidney Beans(Goya),NA,120001,NA,2018,6,14,14,8,58,799,1aa98fe3-eff2-4835-a1cf-854fef7d8e8e
2018,6,23,16,0,0,627,100002,48,2018,6,24,16,1,6,841,4,com.sec.android.app.shealth,UTC-0400,Sweet Potato Leaves,NA,120001,NA,2018,6,24,15,50,4,405,46623754-64d4-443d-a8b5-104138ad7c0b
2018,6,19,20,55,27,407,100003,224,2018,6,20,13,41,24,344,1,com.sec.android.app.shealth,UTC-0400,Cooked Mung (Fat Not Added in Cooking),NA,120001,NA,2018,6,20,13,41,24,344,1c20498f-9cf8-4476-b484-fc8c5954f59d
2018,6,29,1,11,26,117,100003,18,2018,6,29,1,12,31,789,1.5,com.sec.android.app.shealth,UTC-0400,Sweet Potato Leaves,NA,120001,NA,2018,6,29,1,12,31,789,46623754-64d4-443d-a8b5-104138ad7c0b
2018,7,16,18,52,42,824,100002,30,2018,7,16,18,53,32,214,1,com.sec.android.app.shealth,UTC-0400,Broccoli,NA,120001,NA,2018,7,16,18,53,32,214,35cd483f-9985-43d7-9363-fcd95bea0424
2018,6,15,22,0,0,0,100003,9,2018,6,16,14,54,12,215,1,com.sec.android.app.shealth,UTC-0400,"Chinese Cabbage (Bok-Choy, Pak-Choi)",NA,120001,NA,2018,6,16,14,54,12,215,d8e8ea66-c54a-47f0-8968-d3f9d2dce00c
2018,7,8,1,0,0,0,100006,67,2018,7,8,21,14,32,984,0.5,com.sec.android.app.shealth,UTC-0400,Mango,NA,120001,NA,2018,7,8,21,14,32,984,52617a49-e99b-4808-8778-c009c352b30c
2018,6,17,16,0,0,0,100002,70,2018,6,18,14,22,46,793,5,com.sec.android.app.shealth,UTC-0400,Sweet and Sour Sauce,NA,120001,NA,2018,6,18,14,22,46,793,6692775a-b78f-45ac-9e59-787de0b3a7f7
2018,6,23,22,0,0,511,100003,19,2018,6,24,16,3,26,45,0.5,com.sec.android.app.shealth,UTC-0400,Peaches,NA,120001,NA,2018,6,24,15,58,27,624,2d8b629f-e0ee-468a-a7a0-8ee486fc74f6
2018,7,12,1,0,0,0,100006,67,2018,7,12,13,7,43,728,0.5,com.sec.android.app.shealth,UTC-0400,Mango,NA,120001,NA,2018,7,12,13,7,43,728,52617a49-e99b-4808-8778-c009c352b30c
2018,7,9,16,0,0,190,100002,8,2018,7,10,2,34,45,334,1,com.sec.android.app.shealth,UTC-0400,Soy Sauce,NA,120001,NA,2018,7,10,2,32,38,18,7da54671-8df7-4a75-8a00-a3ca26d62bda
2018,7,6,17,10,18,58,100002,9,2018,7,6,17,45,14,816,0.3,com.sec.android.app.shealth,UTC-0400,Seaweed,NA,120001,NA,2018,7,6,17,12,0,743,80650ef5-aacd-486d-bfec-a51d0bb81e6b
2018,7,14,12,0,0,0,100001,184,2018,7,15,15,10,46,122,4,com.sec.android.app.shealth,UTC-0400,Watermelon,NA,120001,NA,2018,7,15,15,10,46,122,245c2c3b-88f2-4f32-9404-dfe186840df7
2018,7,5,19,32,23,349,100006,22,2018,7,5,19,57,27,411,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,7,5,19,32,34,517,122ce956-17a2-448e-9a0d-886a92d567c7
2018,6,27,22,0,0,173,100003,12,2018,6,29,1,6,58,810,4,com.sec.android.app.shealth,UTC-0400,Vinegar,NA,120001,NA,2018,6,29,1,6,7,794,21157d34-8768-457d-97cb-7ab94e5546b3
2018,6,19,16,0,0,0,100002,44,2018,6,19,20,55,26,314,2,com.sec.android.app.shealth,UTC-0400,White Button Mushrooms(Trader Joe's),NA,120001,NA,2018,6,19,20,55,26,314,fc0cc370-c12b-4736-b8c2-1be8dec205c4
2018,7,1,12,40,11,983,100001,110,2018,7,1,15,41,9,556,1,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,7,1,12,41,21,644,122ce956-17a2-448e-9a0d-886a92d567c7
2018,6,19,20,55,27,407,100003,582,2018,6,20,13,41,24,708,3,com.sec.android.app.shealth,UTC-0400,Baked Potato (Peel Eaten),NA,120001,NA,2018,6,19,20,57,44,278,5e31f067-057c-4bd4-bcc7-52c7f0639450
2018,6,25,14,10,18,983,100001,134,2018,6,25,14,10,25,546,1,com.sec.android.app.shealth,UTC-0400,Baked Sweetpotato (Peel Not Eaten),NA,120001,NA,2018,6,25,14,10,25,546,e0a672d3-d7be-49bf-85ec-cb89cf840e35
2018,6,30,15,29,11,579,100001,41,2018,6,30,15,30,52,264,0.5,com.sec.android.app.shealth,UTC-0400,Blueberries,NA,120001,NA,2018,6,30,15,30,52,264,85e1291b-43ec-4b34-ac0a-6605b6e6ef10
2018,6,27,22,0,0,173,100003,3,2018,6,29,1,6,58,877,0.1,com.sec.android.app.shealth,UTC-0400,Scallions or Spring Onions,NA,120001,NA,2018,6,29,1,6,7,796,31e60233-beb5-4ab4-9a65-28a316da209a
2018,7,9,22,0,0,0,100003,22,2018,7,10,2,32,59,688,0.2,com.sec.android.app.shealth,UTC-0400,"Grapes (Red or Green, European Type Varieties Such As Thompson Seedless)",NA,120001,NA,2018,7,10,2,32,59,688,122ce956-17a2-448e-9a0d-886a92d567c7
2018,7,11,17,2,10,741,100002,98,2018,7,11,17,15,9,407,2,com.sec.android.app.shealth,UTC-0400,Chocolate Chip Cookie,NA,120001,NA,2018,7,11,17,15,9,407,0e99aab1-1667-4d5c-8ca3-c115ae8bc4cb
2018,6,16,16,0,0,0,100002,26,2018,6,16,23,25,44,374,2,com.sec.android.app.shealth,UTC-0400,Napa Cabbage (Cooked),NA,120001,NA,2018,6,16,23,25,44,374,7f5d0706-be57-479b-97a2-20073a0cf587
2018,6,29,22,0,0,219,100003,500,2018,6,30,15,29,5,831,5,com.sec.android.app.shealth,UTC-0400,Multi Grain Whole Grain Bread(Shaw's),NA,120001,NA,2018,6,30,15,29,5,831,80725e61-e796-49e6-8205-cb9d8051026c
2018,7,5,20,36,3,742,100003,85,2018,7,5,23,8,24,946,2.5,com.sec.android.app.shealth,UTC-0400,Cooked Broccoli (Fat Not Added in Cooking),NA,120001,NA,2018,7,5,20,37,25,723,a06c6d60-2487-4233-97ca-bad9445c6763
2018,6,28,16,0,0,0,100002,135,2018,6,29,1,11,23,634,5,com.sec.android.app.shealth,UTC-0400,Hummus,NA,120001,NA,2018,6,29,1,11,23,634,a72c1efe-14c8-43b9-9674-b9b939e2ed47
2018,7,19,22,0,0,0,100003,10,2018,7,20,20,50,57,554,0.5,com.sec.android.app.shealth,UTC-0400,Eggplant,NA,120001,NA,2018,7,20,20,50,57,554,31e5ee6e-22ab-4f91-a6c5-f1c067315c5e
2018,6,25,22,0,0,71,100003,41,2018,6,26,12,39,47,367,0.5,com.sec.android.app.shealth,UTC-0400,Blueberries,NA,120001,NA,2018,6,26,12,35,24,163,85e1291b-43ec-4b34-ac0a-6605b6e6ef10
2018,7,19,16,0,0,0,100002,77,2018,7,19,21,32,38,62,1,com.sec.android.app.shealth,UTC-0400,Cooked String Beans (from Fresh),NA,120001,NA,2018,7,19,21,32,38,62,bacee6c2-2c0f-40a8-bc4e-58862f8835ec
2018,7,1,12,40,11,983,100001,217.5,2018,7,1,15,41,9,516,1.5,com.sec.android.app.shealth,UTC-0400,Oatmeal,NA,120001,NA,2018,7,1,12,41,21,643,5188278c-74e0-4ef7-bb63-74783206ffa7
2018,6,19,16,0,0,0,100002,28,2018,6,19,20,55,26,313,1,com.sec.android.app.shealth,UTC-0400,Red Cabbage,NA,120001,NA,2018,6,19,20,55,26,313,12f85ea7-ce31-4c70-bc24-682bc7e7d8de
2018,6,23,16,0,0,627,100002,140,2018,6,24,16,1,6,877,2,com.sec.android.app.shealth,UTC-0400,Sweet Potato Noodles(Whole Foods Market),NA,120001,NA,2018,6,24,15,50,4,406,c7feeeee-0cb8-4437-b99b-e6c68f990d7a
2018,6,20,16,0,0,757,100002,13,2018,6,20,20,51,32,327,1,com.sec.android.app.shealth,UTC-0400,Napa Cabbage (Cooked),NA,120001,NA,2018,6,20,20,51,32,327,7f5d0706-be57-479b-97a2-20073a0cf587
2018,6,22,19,31,55,71,100005,45,2018,6,22,19,34,45,505,0.5,com.sec.android.app.shealth,UTC-0400,Dried Apricots(Ralphs),NA,120001,NA,2018,6,22,19,34,45,505,74c2b84b-c953-4473-a68c-1831e3dabfdf
2018,7,15,22,0,0,0,100003,34,2018,7,16,18,50,36,199,1,com.sec.android.app.shealth,UTC-0400,Green String Beans,NA,120001,NA,2018,7,16,18,50,36,199,349a1615-1a56-4e6f-9fb6-8355a3e53eec
2018,7,11,17,2,10,741,100002,3.9,2018,7,11,17,15,10,411,0.1,com.sec.android.app.shealth,UTC-0400,Sweet Red Peppers,NA,120001,NA,2018,7,11,17,6,25,241,3c315347-c042-4a10-b5bc-4f0aeae4906e
2018,6,29,22,0,0,219,100003,160,2018,6,30,15,29,5,902,16,com.sec.android.app.shealth,UTC-0400,Portabella Mushrooms (Grilled),NA,120001,NA,2018,6,30,15,28,3,628,cdf6504e-d67c-4a44-bf92-5b2c5cc254ce
2018,6,13,22,0,0,0,100003,130,2018,6,14,14,13,38,577,1,com.sec.android.app.shealth,UTC-0400,Craisins Dried Cranberries(Ocean Spray),NA,120001,NA,2018,6,14,14,13,38,577,08c2704c-a90e-44cc-9085-28912b566cdc
2018,6,30,23,37,13,909,100003,20,2018,6,30,23,42,34,567,1,com.sec.android.app.shealth,UTC-0400,Grilled Zucchini(Simply Enjoy),NA,120001,NA,2018,6,30,23,42,34,567,4414dcdd-f890-480e-9f8b-b873a797100e
2018,6,15,22,0,0,0,100003,438,2018,6,16,14,54,12,214,2,com.sec.android.app.shealth,UTC-0400,Noodles,NA,120001,NA,2018,6,16,14,54,12,214,512f691c-1940-4bc5-b891-0e086be9796c
2018,7,12,1,0,0,0,100006,41,2018,7,12,13,7,43,730,0.5,com.sec.android.app.shealth,UTC-0400,Blueberries,NA,120001,NA,2018,7,12,13,7,43,730,85e1291b-43ec-4b34-ac0a-6605b6e6ef10
